tx_hash,tx_from,tx_to,protocol,protocol_version,src_token_symbol,dst_token_symbol,src_token_amount,dst_token_amount,src_token_decimals,dst_token_decimals,amount_usd,tokens,transfers
0x8631f4a550a1f6c20ac16ebbdee19fd7f9770bc3f5683d19d2f402486e0a49e8,0x7a07147edb91f4fd27a44b381cef42cd71cef3f0,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,stETH,ETH,31272237204528811434,30959438397236112299,18,18,103462.00773457925,4,8
0x89b15c04219122572740f50b1d4b79b014f2a4539ab75eb59874961ec4dcc98d,0x3fa0c445c615628ac16f3cd435924c9ad0c05f6d,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDC,103371319415,103371319415,6,6,103445.54002233996,3,4
0xa9f8b726f108a8b3aa19cba06bf98ff3b3e9f417ac5a464dfe3cd11acf9cf290,0x0c3010556f47363c7c3718fb89851eb936f6dd15,0x1111111254eeb25477b68fb85ed929f73a960582,LOP,3,WBTC,USDC,200180612,103400000000,8,6,103423.513370412,2,2
0xa9f8b726f108a8b3aa19cba06bf98ff3b3e9f417ac5a464dfe3cd11acf9cf290,0x0c3010556f47363c7c3718fb89851eb936f6dd15,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,WBTC,103400000000,200180612,6,8,103423.513370412,2,5
0x99d8664bda683bac8ab9ab87443111c4eb812d10b1155ab21531a76fe732a187,0xf83f6dd8e3b263cd3102dbcdcff52aaf1a12e57f,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,USDT,36500000000000000000,101197285789,18,6,103416.545,4,11
0x1ddc0ed7384ee38c1545bc26a727b106e62ff75db5f5229a70a43e33ccd90ee7,0x45ebb1c54f223c5905a7683164656b63527bc11b,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,WBTC,USDC,200000000,103233641103,8,6,103400.58,3,10
0x1392c92d12c0334b3693bef3680dc9dcec204dedb7cdb5376cae7099b5fe388e,0x823c56ebb0e64d2ab1d758a134bf4f4705cf4fa7,0x111111125421ca6dc452d289314280a0f8842a65,AR,6,WETH,ETH,30000000000000000000,30000000000000000000,18,18,103386.9,2,4
0x9a420007fa98f8d061e7fe34c075a22aa57d7d0f8d0d921056a551ac4d5d2caf,0x25cd302e37a69d70a6ef645daea5a7de38c66e2a,0x1111111254eeb25477b68fb85ed929f73a960582,LOP,3,WETH,PEPE,29114181088312649428,25198363711608500000000000000,18,18,103313.29121759483,2,2
0xc34d7fcef85c379e64907a3ee5a0fce05becb25a80319ea90f18e24d08fa12f1,0x7c1c74302da4107a0ac79d784813617235da6735,0xdea6fdea0471ce1545331b7b93fdbd43786fa4c2,LOP,3,WBTC,ETH,200503794,33325874866392318242,8,18,103309.6400096382,3,4
0x572c48956a150a8deb04dd48351ec60acb0d4e091136baaaf8c1dcc81c22866e,0x0c3010556f47363c7c3718fb89851eb936f6dd15,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,WBTC,103300000000,200128578,6,8,103305.5782,3,7
0xd1d433c02aaf8eb9d1c2871af884864614b3a310cee088fcc08168505f433048,0x0c3010556f47363c7c3718fb89851eb936f6dd15,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,WBTC,103300000000,200165014,6,8,103275.6212,3,8
0x760222958734d60255dd85239020e1f234018e93b93ddf52a7d1a58343eb1426,0x406b5707c7436720fe93bfa12f9751f872f4a56e,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,WETH,DAI,30000000000000000000,103074928117926141398055,18,18,103265.71980987243,2,4
0x3606bbf246055c57b379f424317da423eb273aa95482226f76399031cdf8dad0,0xaa421a4b32011db131bdb206f3fa89290a1e3d47,0x111111125421ca6dc452d289314280a0f8842a65,AR,6,ETH,USDT,30000000000000000000,103044813282,18,6,103251.9,3,8
0x5c5a40db0a5a2d8b6b52c1b9cc70e11aec415362af515b76571ea09372696270,0x823c56ebb0e64d2ab1d758a134bf4f4705cf4fa7,0x111111125421ca6dc452d289314280a0f8842a65,AR,6,ETH,WETH,30000000000000000000,30000000000000000000,18,18,103243.2,2,5
0x292f11623428321c4be2756b732e47f8ca08f33a57cc975d0cc5e439df334ee0,0xc5e67d0cf5c1d035604c19aa9ef9dce37128e676,0x3c11f6265ddec22f4d049dde480615735f451646,AR,5,WETH,SAND,30000000000000000000,147185218295356466670568,18,18,103228.8,2,7
0x66f32b4a0a9dff1ec1e6bde6acd5d97cb675144bc77fb30745bf607b19f6ea3e,0x0fdbe030de89fd11a20ffd48a3d63fb7eec468b1,0x111111125421ca6dc452d289314280a0f8842a65,AR,6,ETH,WETH,30000000000000000000,30000000000000000000,18,18,103228.20000000001,2,5
0xc8ed867caad5a78cf31a8034a02a568a2af76224f45f0db1a9eb537b09c3f1e8,0xaa421a4b32011db131bdb206f3fa89290a1e3d47,0x111111125421ca6dc452d289314280a0f8842a65,AR,6,ETH,USDT,30000000000000000000,102955305969,18,6,103203.30000000002,3,11
0x54a253ab36fbe9d983a9004f09dc2044fda010f15adbe7528da94ecffb2a0250,0xafe69384f5febd6cf791df9e9cb2a72647dc97d6,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,DAI,WBTC,103031897636000000000000,201600077,18,8,103177.79080305259,2,4
0xa48e6945ccb1adddcc06ca5594b5774600d9967295fa6e34922a19ae6c274777,0x244f667f205a585a435f622c4fd09de8b035d03c,0x111111125421ca6dc452d289314280a0f8842a65,AR,6,ETH,WETH,30000000000000000000,30000000000000000000,18,18,103169.1,2,5
0xe44aac44de2214bbfb89abadb92ac2838113cffd37964217b6a9fe4795e92e1b,0x6800212fef0f1729b96210e3fdadf50fc21cf4e0,0x663dc15d3c1ac63ff12e45ab68fea3f0a883c251,AR,5,USDC,ETH,103168445927,103168445927,6,18,103161.12096733917,3,4
0x976ec49e5c2c04264004caaa583a22ce3a52d639082605a4548217713a5d4816,0xd267fda7ecbe322e64bf807de06e8e2284b72da9,0xd1742b3c4fbb096990c8950fa635aec75b30781a,LOP,3,stETH,ETH,30000000000000000000,29958885670675664511,18,18,103156.5,4,8
0x3e39db5897f32bf07e2ab3bb621866bc34927fe52d623083751878980c85faac,0xd267fda7ecbe322e64bf807de06e8e2284b72da9,0xd1742b3c4fbb096990c8950fa635aec75b30781a,LOP,3,WBTC,USDC,197415070,102908056599,8,6,103150.203218294,3,8
0x1a9ec6200082d2b257379083b432bd7cf9a85ddf6c7325755d737fec58182f17,0xe98f4f21127386169061026771fba11fd1b18ea8,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,pxETH,WETH,35459212671399116089,35374436224109344308,18,18,103148.67233024267,2,5
0x4d42be175b1847dd9effafd550d83396f04cdb8caf588e2b3ae3f9c2083e749a,0x0c1a3e4e1c3da4c89582dfa1afa87a1853d7f78f,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,WETH,ETH,40854916996839760000,40854916996839760000,18,18,103134.1524668223,2,4
0x043c0e84380e5befde5f07ef4c5ce18bfb92cd6629fb2e5d6e6f9eda026c1507,0xae4e972cbd04382d0bc6250d64f8c32ef929cffe,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,stETH,ETH,32000000000000000000,31678479437568327264,18,18,103122.88,4,8
0xdd7b565eb19daee9bbe575e21922ea567ff7131e4df7b4739c3078d949776cb0,0xb0a6a253839744c11657d71961a868e207b49284,0x3c11f6265ddec22f4d049dde480615735f451646,AR,5,stETH,WETH,30000000000000000000,29976320488777952636,18,18,103111.04840127396,3,6
0x6cdfa90a4fbe2415cb74d709742474ee4c885e32f8c8b0843cba7deafc67374f,0x4339889fd9dfca20a423fba011e9dff1c856caeb,0x9008d19f58aabd9ed0d60971565aa8510560ab41,AR,5,WETH,BTRFLY,37323290139542541583,37323290139542541583,18,18,103110.8142711058,2,2
0xd101e9907bea2bb6af7db0595ca6f8ca2b14799e4ff8ec593f68b358c73e83c4,0x8b83819272fb8343974c5cb812fbf61ed1acaa0d,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDT,103068293023,102902160635,6,6,103106.73749629757,2,6
0x568983cce8bef6ddd56fe28afe3ea08685cc36da04795b3249ad71ec76086d42,0x4be7149d7efa44ec3a2a9560a8df73f01670a93c,0x1111111254eeb25477b68fb85ed929f73a960582,LOP,3,DAI,WBTC,102954125226939970717423,164485772,18,8,103099.59940588566,2,2
0x1ed4fb053f37148d60fe0376787ec356467815a5d7ea8d9c77d79f964dce0f38,0xc252ceec3ad24c47657638c323d96249a9f1b42a,0xd1742b3c4fbb096990c8950fa635aec75b30781a,LOP,3,DAI,RAI,102863038568778132612122,36352772004834841658382,18,18,103090.26302097656,5,22
0xd76da20a4169b2d478d3b4ffcd9127371fdbca1dfbfb26665f1b33fc47918572,0xf83f6dd8e3b263cd3102dbcdcff52aaf1a12e57f,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,USDT,36500000000000000000,100825839366,18,6,103071.255,4,10
0x1dea0d479541986bd39f18a9e4389e25b2ca3594fc575defd37b7d8d5f7f4019,0xb3ab63f514c5c252c170c06046df698efa3e95c8,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,WBTC,ETH,167933945,29813240653897703891,8,18,103045.981578239,3,6
0x1d244353d1dcc22ae9d7d355275a5b5172982941ea5219c61756f117b8aef977,0x71098ed11cf583fd9f548c2d583ada91a379b978,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,WBTC,ETH,199160090,33070873936747839029,8,18,103033.102556429,3,4
0x7935ca533b85e85f8aa7a49ad7e446fead0e604c140f6593f25b793a753ac586,0x00e0ff5ce40890f76a7129e8b46c336ee3fe2125,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDC,103000000000,103000000000,6,6,103029.458,2,2
0x582fc5324afc531e161b5aca8ee3decbf1e3487b489760547c7b2f919e725b78,0x64afe37455f8ab65b9dca7d5e925524319efa73a,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,WBTC,USDT,198908301,102934417240,8,6,103024.55450295,2,4
0x3c3b3ebe037a24fcb88f0bcb46f1882b3b1aedd4326f3bffcf109548ee965ba3,0x0c3010556f47363c7c3718fb89851eb936f6dd15,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,WBTC,103000000000,200616366,6,8,103005.97399999999,3,8
0xf7c54af949ce30d921941f2834a8cef613396185c9a862511a89e0a310f6845d,0x406b5707c7436720fe93bfa12f9751f872f4a56e,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDC,WBTC,102908056599,199060799,6,8,103003.04073524088,2,4
0xfc3bedd7acb3df8b3f88c4010a25b254e3ba65f133ab9fe398e66461d56b0450,0x40ac30d2056c4c23774b05b539d7306e24d81ace,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,rsETH,USDT,29959230361793894347,102611851951,18,6,102951.00043835767,4,6
0xbe511cc0f397ea16abb153e1ec31451194a0ecb1d38ca2f893b8082718cb7d6b,0xb497070466dc15fa6420b4781bb0352257146495,0x111111125421ca6dc452d289314280a0f8842a65,AR,6,cbETH,ETH,28311204730000000000,30067611829509548588,18,18,102937.07045056253,4,8
0xf40b0675f11c07a121f33c02aa47b4fe50ac6aba8adbe4715a8e15d8b12dde1e,0xce3ea33b64eca01065bee2bdca64c16ec917ff4a,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,MOBY,ETH,57757608639656718086936,30919266676905235993,18,18,102924.67329941568,3,4
0x8c53dad450438e18fdbd921beb72028343cb9fda7d64dd3e29f072aec91808ae,0x0c3010556f47363c7c3718fb89851eb936f6dd15,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,WBTC,103000000000,201226481,6,8,102914.098,3,8
0x0ac478ea429bbbb4b121229061cfd2f2350b2505aed8eb92b1cccc1376895eb3,0xc5acf634848e84d4401b4d6f1d6097db5e326afb,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,WETH,39000000000000000000,39000000000000000000,18,18,102906.18,2,5
0x233f4fdf5232af49028e1bc927a0acfef32d23c5efd2c145dc53227c0ac60acd,0xf2c06f90fb58844c09220e01e3116a2293df6960,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,stETH,USDT,35000000000000000000,102814028484,18,6,102900.70071001201,3,9
0x0916e204a0c7c61dd25621fd0af0c40f39acc69b37ed44ee5b177153cd13292e,0x74bb592ec37c2d36c941027356cdb138ad0a8613,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,WBTC,ETH,200000000,35220455924225256191,8,18,102871.90766347713,3,4
0xb1730f39a0f769b709cde8eb43eed99704711dda8af32ccd6de273baf95d018b,0x406b5707c7436720fe93bfa12f9751f872f4a56e,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,DAI,WETH,102779725374937825941881,34415722077564133449,18,18,102869.96597381702,2,4
0x1745037588592f2d3a7b1f94e3a92736901413fe1d3b60a818fca6e3e183457e,0x3ad0603ed5f5fc8d2c77360534a477ae41d7811a,0x874d26f8f5dd55ee1a4167c49965b991c1c9530a,LOP,3,USDC,WETH,102801425800,29980000000000000000,6,18,102863.0038540542,2,2
0x57d4b8785707a963ceacb10fb536d595016246d3373f0b36a13b5618e0dae96b,0x2cc7c38d142a217081d916cdaed695e344253a0b,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,PANDORA,ETH,5067977479897307392,40794129263366870825,18,18,102854.2381117269,3,6
0x5a93beaa7d6b5b378c279a9e2ba82be96063dda22f589c7b19a5cd7fd1070aa2,0x406b5707c7436720fe93bfa12f9751f872f4a56e,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,WETH,stETH,30750000000000000000,30767748299976581730,18,18,102851.985,2,4
0x26fec26c04176a9a840f4bbce2780311878a0ee0c0c92dd9c918592b14ff463c,0xe9952b2f87d344661038b6e729e4e1e55286787a,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,DAI,USDe,102711000000000000000000,102563733302493911852326,18,18,102850.19380960776,3,7
0x1745037588592f2d3a7b1f94e3a92736901413fe1d3b60a818fca6e3e183457e,0x3ad0603ed5f5fc8d2c77360534a477ae41d7811a,0x874d26f8f5dd55ee1a4167c49965b991c1c9530a,LOP,3,WETH,USDC,29980000000000000000,102721491029,18,6,102836.4966,2,5
0x04c7431e9aa9fb3e67dad28fa1a7915f055a339c75610abe21e51e461af547fc,0x5b1da15aad356204a1abf8b772a62e97f9c609c4,0x111111125421ca6dc452d289314280a0f8842a65,AR,6,ETH,WETH,29980000000000000000,29980000000000000000,18,18,102836.4966,2,5
0xad07caec7e0d94d406fa0b7831d9aa69476a560fde112aba611923c899a45c37,0x3f300de0b2dafb97659a3b5dec8de9c5c51fbc24,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDT,102670612923,102616503267,6,6,102818.56127622204,4,6
0x08fee78d717112dd34536903d18efed78d949324679ee95ff0747a7b550cf273,0x64afe37455f8ab65b9dca7d5e925524319efa73a,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDT,WBTC,102705602993,181453614,6,8,102804.40578307926,2,4
0x59f34e1b478aa48cb1f8f667219b8b469e7f1704239e5841f7bd4a64e46ba8c2,0xdd515bd656335698f47fe2af69bfac9df48d20d4,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,FXS,sDAI,10000000000000000000000,96665843947314816396108,18,18,102800.0,6,19
0x6e9f3fad6cc342ae87edc14bdde50f249af0bae440036b76f1f2b4db99224de4,0x2326d4fb2737666dda96bd6314e3d4418246cfe8,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,GUSD,102747419806,10266975,6,2,102798.5880210634,3,9
0x97e4736ff788e2097803262a81d13091af9166b50c1a19daacb2914dfd5f8753,0xd267fda7ecbe322e64bf807de06e8e2284b72da9,0xd1742b3c4fbb096990c8950fa635aec75b30781a,LOP,3,USDC,WBTC,102657191288,199621131,6,8,102790.33766510054,2,3
0x02afbe4ce8ed7c2f4a1508ded1823ce4033b300256e5a1f105bbd479ea18e1be,0x31d6e97282e76450f04e91c13bfc47f1fb27b0b6,0x554cfd5e0ef41dbe5dc91625b68fabc5424eadd9,AR,5,stETH,WETH,33074196299564606481,33059353305687202176,18,18,102767.15051611816,3,6
0x07a625fb0eb750b0efb68788eaba6cedade3338c61012e24d3917cfb642fa19d,0x64afe37455f8ab65b9dca7d5e925524319efa73a,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,WBTC,USDC,199060799,102269398529,8,6,102760.75814617201,2,4
0x52c6f4d305e5de18b784310426bf21d2b427b6f69b2a0e6f013346e734129233,0x74bb592ec37c2d36c941027356cdb138ad0a8613,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,WBTC,USDT,200000000,102501973513,8,6,102757.36,5,10
0x319cb1cd05480515fe35499780e9a8c4e7a3ecc3cb1ea98e71a09d259b355ce9,0xe54966ce482a3d27734f624ea8594eb94bd8c2bb,0x3c11f6265ddec22f4d049dde480615735f451646,AR,5,LUSD,WETH,103183204764626981146904,30170790538494659666,18,18,102732.1909766008,3,4
0x05f5510d3a3a125743cf59c507f926cb9352442e5fb7a2a12f1c02bc9244a4dc,0xaa421a4b32011db131bdb206f3fa89290a1e3d47,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,USDT,41000000000000000000,102448194634,18,6,102724.26999999999,3,11
0x95db0562ccfa8ba47d1d06ab19cb31fcfbcf0cbe6fca546f4fd3258d17d74c32,0xb221963cad5856c657647d7126a6fe6a47cac773,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,CRVUSD,ETH,102638312198798167673678,35026546768026062719,18,18,102723.39935961098,4,11
0xfdf4a5cb5415e48bb611769f23178d1627d55d322988714baa9da8acc3dd2665,0x1d80acdcae2257329557ae12c1d1fc21361def30,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,LOP,3,DAI,USDe,102423643723649987334232,102178989406770010012853,18,18,102702.03118729088,3,7
0x072eae00b2d74cfef2b015d9e3ce160a8e6f04d3b074a7c0dc79f03bc32461e9,0x6b0479a56728b9db8ca15914b5024e746682b1e8,0xfffbe00ed265804e6598ac6b804a6356508591c8,AR,5,WETH,DAI,29873623035235879316,102460345572568094587261,18,18,102658.913143206,4,9
0xd8438c9143f2648ab15c3abcc8dee268b876cd03b41575e6c0bfe8f6ef4ba92b,0x7c468017fa704a1cca3aa3d075ec21018fad5e72,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,wstETH,ETH,26651829100116745529,30856392203746703692,18,18,102609.54203544947,3,4
0x92ebff2edc884484dfe9373e432b5ae75c4fbde8184c8af30b10069c63cd41bb,0xb37f5f3227bb04824be402c91f90792d57551986,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,PANDORA,41000000000000000000,4071478488668935573,18,18,102597.17,3,7
0xe8d50bbc84124820b0086559225dbbbb044b4f6ea588f415a19ac79429a732a0,0xe75ed6f453c602bd696ce27af11565edc9b46b0d,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,LOP,3,WBTC,ETH,199087065,33090399472732602368,8,18,102579.6699673695,3,4
0x80d6d111c6105ce2ae26a265425a389d819ef3ea471ef9ccf8f9f70772ec4d73,0xc47eff2d0b444001dfc2121aaf9b6d6db76af010,0xd1742b3c4fbb096990c8950fa635aec75b30781a,LOP,3,WBTC,ETH,197389181,36728720230107694826,8,18,102553.0949934337,3,7
0x2d7f3e302c1ef926d41d0d557f8e1e95a5936e1a7bd6c5ee583e50c5fffcda99,0xc252ceec3ad24c47657638c323d96249a9f1b42a,0xd1742b3c4fbb096990c8950fa635aec75b30781a,LOP,3,WBTC,ETH,197389181,36728720230107694826,8,18,102553.0949934337,3,5
0xf063c60032b4fa53aebea170bc3c8b5b12c4efde348cecd71dae64f420e69ab1,0x3ad0603ed5f5fc8d2c77360534a477ae41d7811a,0x874d26f8f5dd55ee1a4167c49965b991c1c9530a,LOP,3,USDT,USDC,102536308221,102385380142,6,6,102553.02163924002,2,5
0x4bc207353bc1ee65180ce691a97f74069be579614c4c4ddcb1ff2725eac675d1,0x7c1c74302da4107a0ac79d784813617235da6735,0xdea6fdea0471ce1545331b7b93fdbd43786fa4c2,LOP,3,USDT,BEAM,91648103961,3482627950520160925002414,6,18,102545.98000306613,2,2
0x18d8e71a4592ef7d1f8f18eb3ffc787cc124b066046cfe5417c0c32ece3b58d2,0xc4f568807f5e9bef5f0e422f4ab4e794aa55f134,0x3c11f6265ddec22f4d049dde480615735f451646,AR,5,WETH,SHIB,29300000000000000000,3791638574552443919110064291,18,18,102532.127,2,9
0x636c650abfa9e2f6be81e0662871ce07a40eea94373040e751edc82c65031e21,0x8976f58b478acb91e4369fd81861b94a20f9c123,0x881d40237659c251811cec9c364ef91dc08d300c,AR,5,TONCOIN,USDT,39895012500000,100110617920,9,6,102530.182125,3,9
0xbe903ddfe66ae4100875d27eaa63ec093dfb8ef3aa4b11fdae3283951c08a04f,0xdd515bd656335698f47fe2af69bfac9df48d20d4,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,FXS,sDAI,10000000000000000000000,96395129880460664124975,18,18,102500.0,6,17
0x37e4520aae121aa8fda382defd2e6e0d2f3107ca7a8a74fc0d0ed252302c2a3e,0xd32a30cfe87c0130225175ffef53cd04767c6eff,0x0000000000450702bc4f750fd1e7ecad7054c4f1,LOP,3,DAI,WETH,102443509736431795955443,31724524801040598030,18,18,102493.39972567343,2,2
0x398f3eb7d2eedd9bb2856e7c11325d895de2ca0dfc18c2a8ca34a57971ac7204,0x726cdc837384a7deb8bbea64beba2e7b4d7346c0,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,WBTC,ETH,200000000,34589900335972588975,8,18,102490.76,2,6
0x854c2dc5eaead14d041ae567f67cdbb778baa367cd0f57183bb4cebfeae59f9f,0x0ddcb0769a3591230caa80f85469240b71442089,0x9008d19f58aabd9ed0d60971565aa8510560ab41,AR,5,CRV,PYUSD,179774384341297625174423,101451694196,18,6,102486.14057405562,5,12
0x28b838bd0832c56698ab019876f7ff8dafeb3f38662b0e2a933105cadc6c0fb6,0xfc9928f6590d853752824b0b403a6ae36785e535,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,LOP,3,DAI,WETH,102459199674662414145689,32250298921832677376,18,18,102482.25299458922,2,2
0x7033ac3befbf08765fd39835ae934b0163fcfea339db586722a1ee560c22d3fc,0x813f545744f9d4c3873290c092b1239db40dfc83,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,PANDORA,ETH,5000000000000000000,42192887910357616288,18,18,102437.15905540352,3,6
0x39eae4cfd2cb0d44eda841db5665670813ba2e97774245989f9dab0613983c9a,0x64afe37455f8ab65b9dca7d5e925524319efa73a,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDC,WBTC,102356900343,197415070,6,8,102420.46397811301,2,4
0x13e932e665273f6f986441a9452fbda9e690c9b091a11d1d03644225775ad32d,0x890f1815a0935b10126bcfe6dd48ce37ed3064ed,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,WBTC,SUSHI,200000000,55180265170703541364216,8,18,102414.8,4,19
0x4f5e4a323aaf0541248c29e3030ef183f0866f5842acc5b72fd4c78cf5787cfe,0xd27383048f41ef6ea1ed7b01be977c7e40b0d946,0xe2b6601667f0a6bd9f68441e2e0b81e4fcfbb2eb,AR,5,WETH,USDT,30000000000000000000,102238257958,18,6,102409.8,3,7
0x08a38431d1efca84c33577fe55239ab5df88bcaccb6bd2164556e68428b88a89,0xafe69384f5febd6cf791df9e9cb2a72647dc97d6,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDC,WBTC,102269398529,199778238,6,8,102400.2010897186,2,4
0x5f4814de19f3f044581cc0e63fc81cfa5c523ae55ae77c233855cabc221aa347,0xc8df5fbee8a6c96fbb07b5085e171d03f222cff6,0x881d40237659c251811cec9c364ef91dc08d300c,AR,5,PANDORA,ETH,7979726682191584821,40749775507103917473,18,18,102398.88837853621,3,4
0x3e7153e19f1788c62bca359574646e1ba5ddb5fea5aa914d3154328c1102d816,0x924cafec4f967be5df085ad94d8d50574f9a2bb0,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDe,102171006585,101841040494689145854493,6,18,102365.31817115578,2,5
0x83b2282f73d32dd1fc9dbb83ca6db2d9aa125208c20c1a486aece5cb88886e1d,0xfb176697fe881af351fa450d85e730018bc36f68,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDT,USDC,102200000000,102175429235,6,6,102352.8912,2,5
0x2a5419b61fe6cab2a39fa4d99f2f588e39fa2a1e06a139a7aea438a236dda087,0x3ad0603ed5f5fc8d2c77360534a477ae41d7811a,0x874d26f8f5dd55ee1a4167c49965b991c1c9530a,LOP,3,WETH,DAI,35000000000000000000,101929363914558499409043,18,18,102340.00000000001,2,5
0x655d7c09cac5422c32d1ec6d0d48976566d5409b6ca2f8e56095e2dd5e209638,0xd267fda7ecbe322e64bf807de06e8e2284b72da9,0xd1742b3c4fbb096990c8950fa635aec75b30781a,LOP,3,USDT,USDC,102220885345,102191108587,6,6,102337.31493340796,2,3
0x732759d6e5867ab5a6bce765fc786e71b66e4fbdc7639f20c80928d3cb0ea1b1,0x3ff8788f9172d77a9688939bc00442c7be9042bf,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,swETH,30000000000000000000,29395587223690234735,18,18,102318.0,3,10
0xee648d21caccc4941cfbfcba2aaece7c9a4a2fe110a08edf0894be0b0da6cc04,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,LOP,3,USDT,WETH,102233121116,36809469764790896673,6,18,102296.30118484968,2,2
0x6dcf078d1a8e2dbfa56a4d1bf1b9a111167b417ca3f4819ad75ea7623effc100,0x357dfdc34f93388059d2eb09996d80f233037cba,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,weETH,ETH,40000000000000000000,41169576651180979907,18,18,102281.28453642751,3,6
0xee648d21caccc4941cfbfcba2aaece7c9a4a2fe110a08edf0894be0b0da6cc04,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,LOP,3,USDC,GUSD,102250774762,10220499,6,2,102271.73617082622,6,15
0x4d11b82d75705272fd1e6c981d1885789f7bed761a8dba2ce206ac1878f14f9f,0xa9edd1fc65c511ce81807569c786ff5d145c1981,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,LINK,102171724324,5302982218166943518662,6,18,102262.75933037268,4,10
0x58584713c4fe446b6adcfa77bafb56d9e419de789370ba74e02fc933b5f45b90,0x49bcbc58848ac642b48f3d824d8b728a1045d08b,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,LOP,3,WETH,USDT,30000000000000000000,101822484805,18,6,102231.0,2,8
0xbd6394887245f7f61ae3f8a5d8aa623f7922cec5b99ea53da8066215c60c8c2e,0xd76f577d6a3d325a3d021ca8a0a5f14cf811c0bd,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,USDC,35000000000000000000,102068729668,18,6,102228.34999999999,3,8
0x400622f442e1045db036b8446ea5788cb2e29f110a2b22435b6f9adb9169d5c9,0x49bcbc58848ac642b48f3d824d8b728a1045d08b,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,LOP,3,DAI,USDT,101984472991160612202298,101960199147,18,6,102216.79362063449,2,4
0x7322af6e2ab9e89c7d12b0af51f176d0d5697bf0c8ae9fd83d3a88d48c00a080,0x9e266d1253d06c0bb81a7c65faa26ab0a39525f9,0x3a23f943181408eac424116af7b7790c94cb97a5,AR,5,WETH,WETH,30000000000000000000,30000000000000000000,18,18,102203.1,2,5
